RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31
753924,55,"Urban Honolulu, HI",msa,HI,437393.0,436612.0,420180.0,458530.0,449038.0,535901.0,533473.0,459565.0,522499.0,500691.0,506630.0,455371.0,427161.0,470615.0,460739.0,473697.0,475954.0,489384.0,466260.0,512947.0,490146.0,473258.0,479759.0,467030.0,488214.0,496647.0,476851.0,502490.0,468733.0,536757.0,580524.0,541202.0,471870.0,510061.0,509056.0,530005.0,524273.0,509223.0,540635.0,517331.0,452015.0,503125.0,506502.0,487840.0,524176.0,532416.0,493131.0,522231.0,558051.0,499847.0,518753.0,552718.0,510657.0,520890.0,513596.0,562001.0,567410.0,553124.0,592596.0,518218.0,572548.0,573513.0,583824.0,531413.0,558788.0,535163.0,593360.0,576434.0,536826.0,560636.0,580828.0,575082.0,606441.0,606331.0,536035.0,598480.0,631983.0,577440.0,561009.0,623876.0,569244.0,631457.0,618182.0,586143.0,525263.0,588813.0,570152.0,602483.0,566964.0,570926.0,608644.0,602126.0,605211.0,597351.0,603773.0,590139.0,767659.0,638902.0,646991.0,598381.0,656668.0,641952.0,644185.0,617736.0,644773.0,645756.0,633264.0,637443.0,683494.0,648894.0,644517.0,685629.0,658637.0,669793.0,640296.0,694320.0,644545.0,671620.0,663049.0,658110.0,719990.0,686102.0,652819.0,661316.0,668103.0,659757.0,706818.0,663612.0,697869.0,658651.0,637527.0,681360.0,667395.0,659673.0,650381.0,675195.0,682744.0,716328.0,691632.0,709328.0,674041.0,669912.0,732183.0,654147.0,724680.0,692573.0,706176.0,675223.0,674879.0,714822.0,734972.0,772855.0,719325.0,715836.0,768755.0,724739.0,744453.0,765465.0,751094.0,800644.0,779624.0,770074.0,825602.0,807492.0,816296.0,805406.0,825218.0,827181.0,833059.0,850721.0,840713.0,856823.0,835259.0,835326.0,832288.0,832115.0,844459.0,851259.0,847783.0,766254.0,878557.0,851987.0,803311.0,833628.0,810125.0,814489.0,873387.0,862674.0,829433.0,924948.0,847502.0,890401.0,852570.0,846883.0,845540.0,772298.0
395169,56,"Tulsa, OK",msa,OK,136458.0,144236.0,134393.0,141293.0,151449.0,149512.0,143331.0,136828.0,139291.0,125849.0,124891.0,145470.0,137140.0,137083.0,131734.0,140612.0,149803.0,143526.0,139660.0,133909.0,131217.0,137128.0,133842.0,136980.0,131616.0,136802.0,150158.0,139760.0,158375.0,152230.0,143531.0,143865.0,144497.0,137273.0,144021.0,144311.0,135621.0,134555.0,128274.0,130369.0,150953.0,157381.0,153266.0,138954.0,151677.0,140429.0,144912.0,134954.0,134951.0,143040.0,152700.0,173135.0,157301.0,159122.0,160185.0,146692.0,142755.0,154961.0,150643.0,149625.0,151006.0,158211.0,156589.0,161363.0,166134.0,165284.0,158981.0,161313.0,149964.0,151903.0,150678.0,148466.0,137493.0,158890.0,156968.0,161134.0,173749.0,167586.0,165895.0,150881.0,167189.0,169097.0,164112.0,164257.0,153738.0,161866.0,170007.0,171820.0,187558.0,174959.0,168303.0,165241.0,181634.0,175481.0,161963.0,158665.0,152317.0,151050.0,164317.0,169677.0,166823.0,181066.0,169596.0,170330.0,164399.0,175566.0,173934.0,182602.0,174257.0,169577.0,166354.0,191870.0,187825.0,184646.0,178048.0,175088.0,185783.0,174007.0,174030.0,173205.0,179780.0,175216.0,179990.0,193749.0,197065.0,180666.0,183277.0,171664.0,184705.0,174519.0,167585.0,176427.0,170001.0,181046.0,181569.0,191849.0,201774.0,205331.0,191266.0,187500.0,183011.0,184742.0,201036.0,192790.0,203926.0,197968.0,193651.0,203790.0,210402.0,218440.0,225745.0,221417.0,224828.0,221364.0,226319.0,210054.0,214341.0,227481.0,233569.0,234867.0,251725.0,249129.0,243099.0,247423.0,246042.0,251483.0,244604.0,232234.0,233544.0,246404.0,268449.0,273852.0,278340.0,257399.0,263573.0,256069.0,262136.0,249257.0,245216.0,240332.0,243999.0,262528.0,268133.0,278297.0,284349.0,273989.0,258721.0,268083.0,269323.0,263784.0,255448.0,253215.0,253701.0,280872.0,268269.0,296089.0
394619,57,"Fresno, CA",msa,CA,248731.0,250972.0,258094.0,235821.0,231920.0,214305.0,210789.0,202215.0,192404.0,173557.0,181753.0,154372.0,149595.0,157221.0,159620.0,160220.0,165633.0,173545.0,168440.0,169919.0,176325.0,173568.0,167581.0,167216.0,166955.0,166939.0,175951.0,178236.0,174671.0,170731.0,173446.0,172711.0,172642.0,166945.0,172549.0,151140.0,155901.0,156581.0,158794.0,149992.0,157960.0,157941.0,163057.0,159559.0,155838.0,159772.0,153158.0,155091.0,157546.0,154715.0,159648.0,169175.0,175564.0,178110.0,171181.0,176874.0,176872.0,174683.0,183063.0,173207.0,178402.0,185586.0,199356.0,187956.0,213444.0,206499.0,203943.0,212099.0,207844.0,214476.0,209135.0,216948.0,197350.0,214531.0,213448.0,217986.0,214743.0,211730.0,216760.0,222090.0,224838.0,217621.0,216527.0,224419.0,219347.0,226134.0,229058.0,235241.0,235275.0,234561.0,237276.0,229765.0,231886.0,232669.0,231904.0,233386.0,226713.0,243420.0,241188.0,234605.0,248215.0,244623.0,248943.0,248832.0,252097.0,249640.0,252010.0,254724.0,235593.0,254568.0,258415.0,264155.0,273236.0,271707.0,275287.0,275957.0,275179.0,273174.0,274773.0,283439.0,277300.0,287414.0,275946.0,299887.0,293612.0,292586.0,283722.0,282785.0,281672.0,276926.0,278240.0,282916.0,276678.0,297931.0,290108.0,288239.0,316964.0,303530.0,291635.0,292041.0,301183.0,293941.0,304187.0,299822.0,325309.0,300153.0,310921.0,308497.0,322107.0,328961.0,332010.0,338836.0,339682.0,333235.0,338505.0,342840.0,356856.0,378303.0,360503.0,396419.0,385783.0,384851.0,388974.0,391622.0,396679.0,400010.0,415518.0,405255.0,419794.0,416534.0,433546.0,439052.0,447798.0,418746.0,402608.0,423260.0,420390.0,421715.0,416596.0,372998.0,375566.0,412708.0,394738.0,425939.0,443150.0,434948.0,423809.0,404771.0,419985.0,413581.0,438704.0,417385.0,408658.0,417510.0,428557.0,436235.0
395238,58,"Worcester, MA",msa,MA,235873.0,243682.0,239283.0,244407.0,248472.0,258280.0,242563.0,221043.0,215807.0,214839.0,203234.0,201917.0,188545.0,201584.0,205512.0,219037.0,213085.0,227976.0,232426.0,218035.0,224250.0,219619.0,215103.0,202110.0,200182.0,211205.0,234024.0,229537.0,238711.0,222234.0,234267.0,212086.0,233232.0,230072.0,205954.0,189694.0,193887.0,204263.0,210802.0,215847.0,232677.0,234563.0,227828.0,213355.0,209046.0,202049.0,191279.0,196441.0,179646.0,194502.0,203199.0,213987.0,230143.0,234490.0,216479.0,205453.0,198484.0,202418.0,208792.0,222583.0,203621.0,205538.0,218792.0,229575.0,244758.0,242481.0,253367.0,227828.0,227887.0,217376.0,220677.0,218704.0,203397.0,235717.0,226051.0,239795.0,262518.0,252363.0,249174.0,225260.0,224359.0,238579.0,225197.0,236523.0,225200.0,224325.0,229053.0,244210.0,260458.0,261430.0,261314.0,244723.0,240023.0,226706.0,235066.0,228146.0,219883.0,234554.0,237587.0,237456.0,268228.0,269901.0,262294.0,250788.0,250150.0,246614.0,246287.0,245269.0,233883.0,233614.0,246616.0,266549.0,278699.0,278458.0,275710.0,264303.0,262530.0,271354.0,271052.0,263784.0,246265.0,264133.0,279161.0,284517.0,314489.0,299433.0,292983.0,298972.0,276918.0,280887.0,273852.0,267270.0,260837.0,273847.0,287282.0,295286.0,313090.0,305896.0,305971.0,293060.0,298263.0,295438.0,295946.0,285020.0,274779.0,300003.0,310928.0,328675.0,325360.0,355066.0,352407.0,341758.0,342893.0,339360.0,337453.0,332250.0,308417.0,336988.0,366278.0,385959.0,406527.0,393891.0,408496.0,394309.0,389208.0,384111.0,370183.0,379483.0,350896.0,360988.0,417433.0,415399.0,458463.0,449352.0,445991.0,411394.0,425170.0,394330.0,393648.0,390282.0,385037.0,403161.0,428722.0,434291.0,476661.0,477853.0,467310.0,457664.0,454616.0,447630.0,413514.0,428634.0,411966.0,422057.0,462298.0,471690.0
394938,59,"Omaha, NE",msa,NE,143057.0,145709.0,150627.0,166387.0,155853.0,151770.0,152623.0,140723.0,148297.0,138410.0,127385.0,136631.0,137856.0,142592.0,149247.0,145427.0,149694.0,151337.0,149658.0,147951.0,137428.0,133624.0,140345.0,154376.0,139706.0,148668.0,144289.0,148599.0,155153.0,156299.0,145866.0,141249.0,135617.0,150920.0,148924.0,141860.0,133323.0,142867.0,145543.0,152133.0,154322.0,151427.0,155995.0,141895.0,145795.0,135856.0,146979.0,130708.0,134680.0,145859.0,148213.0,160083.0,169471.0,162350.0,157946.0,156512.0,145625.0,141969.0,140094.0,135983.0,136991.0,146426.0,146848.0,163459.0,166331.0,165484.0,161505.0,147796.0,152719.0,144628.0,150446.0,146951.0,149978.0,158881.0,154336.0,165375.0,174865.0,176766.0,175967.0,162854.0,153682.0,163922.0,149243.0,160836.0,161158.0,164730.0,166426.0,179979.0,189456.0,181828.0,172910.0,177315.0,172659.0,167364.0,161765.0,166859.0,169936.0,174346.0,170936.0,178527.0,186892.0,193385.0,178096.0,178822.0,174329.0,173760.0,175756.0,177320.0,164328.0,186048.0,181225.0,192454.0,200773.0,191275.0,191407.0,186926.0,178112.0,184768.0,178517.0,193610.0,180770.0,185431.0,183827.0,207299.0,208358.0,207168.0,201730.0,200573.0,199951.0,205807.0,194748.0,192044.0,195129.0,192014.0,204395.0,213868.0,217546.0,219819.0,219354.0,209209.0,211115.0,206128.0,194695.0,192557.0,206164.0,207928.0,219525.0,230537.0,236505.0,241911.0,243954.0,232909.0,235318.0,236199.0,230525.0,222726.0,229743.0,243578.0,252302.0,264489.0,277258.0,281672.0,265981.0,268440.0,256811.0,256237.0,246222.0,239554.0,247332.0,264772.0,273635.0,286181.0,302511.0,307955.0,284345.0,294078.0,277965.0,273829.0,266430.0,270747.0,268492.0,289282.0,296709.0,306235.0,316620.0,317365.0,313626.0,316287.0,301993.0,314143.0,306191.0,288999.0,291269.0,300707.0,317566.0,343233.0
394415,60,"Bridgeport, CT",msa,CT,645338.0,667543.0,719828.0,669806.0,732055.0,726088.0,748051.0,589755.0,575740.0,530511.0,502960.0,487747.0,477184.0,548521.0,530339.0,521949.0,585379.0,646858.0,604262.0,600957.0,570113.0,537817.0,593257.0,633750.0,568679.0,592897.0,648704.0,611507.0,669084.0,804495.0,694382.0,652944.0,585053.0,566817.0,668198.0,661872.0,615980.0,634860.0,699671.0,748147.0,783563.0,646607.0,692466.0,643703.0,514685.0,500127.0,527042.0,588844.0,520593.0,560746.0,590440.0,634750.0,674760.0,699201.0,655779.0,656804.0,536499.0,546850.0,793261.0,512001.0,621182.0,526582.0,565498.0,669378.0,724847.0,679391.0,644073.0,572498.0,538454.0,587346.0,650005.0,628275.0,536987.0,526211.0,604911.0,624500.0,692910.0,668915.0,688113.0,542660.0,574510.0,586672.0,603475.0,528355.0,559792.0,537312.0,623417.0,640966.0,704468.0,651203.0,616875.0,605349.0,596705.0,513956.0,542805.0,573629.0,557784.0,533659.0,539493.0,566294.0,628464.0,621855.0,551666.0,546719.0,515103.0,554547.0,536737.0,592684.0,575648.0,596770.0,594285.0,588745.0,645414.0,576688.0,616223.0,575420.0,524977.0,601447.0,659391.0,572053.0,589751.0,601553.0,651725.0,577172.0,652640.0,653827.0,625558.0,580714.0,523547.0,557350.0,583904.0,524107.0,470675.0,499016.0,585273.0,566668.0,646302.0,621468.0,609517.0,572309.0,503731.0,584122.0,557779.0,602096.0,553568.0,578050.0,566707.0,630940.0,784585.0,713469.0,758926.0,764069.0,737376.0,689653.0,747572.0,679223.0,826280.0,729842.0,808429.0,901011.0,901986.0,942609.0,829452.0,753266.0,679402.0,728785.0,717585.0,746131.0,724624.0,807541.0,833554.0,884215.0,941246.0,904128.0,919363.0,811592.0,759931.0,777322.0,750071.0,809406.0,675715.0,760963.0,779892.0,878083.0,996189.0,938737.0,1044572.0,882249.0,849131.0,812070.0,841960.0,830769.0,784370.0,823848.0,965138.0,918431.0
394653,61,"Greenville, SC",msa,SC,148774.0,145017.0,146656.0,158236.0,169771.0,157722.0,162493.0,140392.0,141419.0,141774.0,136429.0,142188.0,144116.0,140534.0,145943.0,167273.0,151993.0,147136.0,147587.0,150871.0,145554.0,140783.0,136788.0,159857.0,148825.0,149393.0,145400.0,158421.0,159779.0,164687.0,148344.0,160432.0,151992.0,152396.0,142768.0,160753.0,153942.0,152958.0,145605.0,153403.0,168591.0,164927.0,153544.0,150112.0,144235.0,140660.0,146150.0,155481.0,144047.0,148660.0,158864.0,161167.0,167934.0,164461.0,152595.0,155998.0,159146.0,163917.0,151134.0,160721.0,145287.0,149729.0,167545.0,179107.0,177847.0,174210.0,169065.0,162738.0,151699.0,164945.0,164297.0,159217.0,161566.0,172309.0,165192.0,174676.0,181226.0,177092.0,170406.0,161936.0,173877.0,168027.0,170672.0,163321.0,175671.0,175220.0,167779.0,195427.0,195973.0,191758.0,190399.0,168134.0,175307.0,197530.0,216826.0,177335.0,,,192852.0,201829.0,219013.0,199721.0,191403.0,187951.0,195171.0,184121.0,175328.0,180395.0,188232.0,195592.0,199015.0,198553.0,222389.0,204722.0,208987.0,192235.0,203031.0,202539.0,201595.0,213765.0,204691.0,202245.0,220622.0,224226.0,230862.0,228014.0,216805.0,212248.0,204510.0,211386.0,203385.0,220243.0,216495.0,217395.0,234788.0,235093.0,245660.0,237549.0,233922.0,234245.0,235560.0,218626.0,225258.0,228897.0,238031.0,238894.0,242131.0,252631.0,264793.0,260800.0,278491.0,266352.0,285913.0,276677.0,289790.0,272494.0,266335.0,285450.0,289226.0,300128.0,311271.0,301839.0,318592.0,306767.0,307399.0,311452.0,331557.0,295577.0,323487.0,324798.0,339033.0,344284.0,364626.0,336486.0,338408.0,347012.0,345579.0,340750.0,324659.0,309711.0,318859.0,353609.0,331212.0,368264.0,365673.0,370474.0,362923.0,350474.0,363434.0,361892.0,340816.0,325950.0,345202.0,350338.0,365030.0,392242.0
394312,62,"Albuquerque, NM",msa,NM,212163.0,215101.0,214364.0,225861.0,233797.0,221666.0,222377.0,207484.0,201184.0,196598.0,201049.0,203783.0,201069.0,208476.0,198606.0,212413.0,206992.0,209149.0,199320.0,202018.0,198879.0,198935.0,206628.0,201253.0,196333.0,203059.0,199912.0,205201.0,204592.0,220343.0,217854.0,207420.0,215342.0,210706.0,208889.0,193314.0,211899.0,196193.0,191089.0,191397.0,196188.0,200222.0,189762.0,190901.0,199377.0,186684.0,189626.0,186619.0,184021.0,186699.0,201944.0,201736.0,200605.0,202759.0,197975.0,194426.0,195951.0,199261.0,203120.0,176160.0,191964.0,197845.0,186074.0,204032.0,203063.0,210254.0,215783.0,199746.0,199267.0,200107.0,208899.0,193723.0,201195.0,191514.0,210811.0,217275.0,202303.0,219339.0,208482.0,202679.0,206463.0,210252.0,207139.0,191110.0,192489.0,200512.0,200984.0,206722.0,217581.0,205429.0,213544.0,217138.0,203299.0,202600.0,203097.0,205538.0,199832.0,209556.0,208288.0,222130.0,224488.0,214884.0,212268.0,222768.0,208862.0,211061.0,210368.0,208620.0,212372.0,213068.0,224012.0,222257.0,231866.0,227201.0,226670.0,223676.0,233312.0,247045.0,225250.0,216181.0,220038.0,239088.0,233424.0,231682.0,239459.0,242676.0,242481.0,236919.0,221143.0,236017.0,239402.0,234441.0,235812.0,240507.0,254114.0,254054.0,255809.0,253372.0,244653.0,249577.0,261986.0,247996.0,252778.0,246558.0,264412.0,267276.0,258048.0,248820.0,267670.0,276737.0,282407.0,280035.0,289153.0,281160.0,290196.0,284657.0,295965.0,294325.0,314906.0,315495.0,320872.0,334265.0,321929.0,321363.0,318065.0,335817.0,339941.0,324697.0,342990.0,348011.0,364705.0,380755.0,367471.0,361901.0,360831.0,357124.0,362955.0,351125.0,347571.0,342716.0,339253.0,351162.0,374509.0,390568.0,396457.0,397364.0,399369.0,392341.0,373049.0,384001.0,368868.0,360182.0,370827.0,378091.0,391188.0,396152.0
394357,63,"Bakersfield, CA",msa,CA,229873.0,223857.0,221620.0,212552.0,205098.0,196513.0,182439.0,177949.0,173111.0,159485.0,156982.0,143776.0,130465.0,132183.0,131118.0,131958.0,144042.0,144910.0,143054.0,137816.0,141770.0,137743.0,138481.0,132323.0,136802.0,138782.0,134330.0,145270.0,141187.0,139253.0,142771.0,141522.0,133223.0,129900.0,127382.0,129369.0,128014.0,124787.0,130622.0,136135.0,138224.0,135035.0,136903.0,131471.0,132345.0,131910.0,134504.0,130816.0,119900.0,131881.0,137740.0,131782.0,144113.0,139516.0,149879.0,142844.0,151306.0,150958.0,152010.0,151378.0,151398.0,161041.0,166987.0,181784.0,183937.0,181604.0,184058.0,179515.0,180207.0,187509.0,181048.0,173347.0,178603.0,189274.0,184563.0,185370.0,192599.0,190708.0,195569.0,195287.0,187966.0,192852.0,188061.0,181941.0,186429.0,187589.0,200483.0,202941.0,199841.0,209716.0,202056.0,200508.0,197088.0,200463.0,200919.0,196618.0,194461.0,197105.0,206790.0,205872.0,222449.0,219906.0,212290.0,206348.0,210193.0,208739.0,207418.0,210276.0,201101.0,211644.0,225803.0,214250.0,222558.0,226253.0,212338.0,228139.0,217996.0,220208.0,223897.0,212997.0,228343.0,231278.0,235610.0,238353.0,237070.0,237028.0,245650.0,239114.0,232948.0,224068.0,218739.0,227393.0,236289.0,242606.0,244120.0,245579.0,253880.0,244549.0,248119.0,248262.0,251565.0,256359.0,259123.0,238178.0,252730.0,252476.0,261410.0,257211.0,265716.0,272794.0,278639.0,282706.0,282316.0,289667.0,292830.0,285166.0,279148.0,301190.0,303580.0,316556.0,306365.0,317787.0,320991.0,324085.0,327921.0,323423.0,341661.0,333737.0,330407.0,338264.0,356729.0,348539.0,350744.0,352662.0,351346.0,338172.0,341619.0,328503.0,332275.0,336660.0,337092.0,334215.0,330965.0,360077.0,348132.0,354185.0,351960.0,349702.0,333553.0,346617.0,324949.0,336533.0,353959.0,339368.0,358279.0,367554.0
394308,64,"Albany, NY",msa,NY,176285.0,179478.0,178881.0,187034.0,191461.0,196495.0,197234.0,197152.0,181058.0,185216.0,180821.0,173652.0,156905.0,197648.0,182717.0,185062.0,187401.0,187586.0,199382.0,182096.0,189089.0,174298.0,167167.0,162912.0,173546.0,174720.0,173312.0,178316.0,207049.0,179853.0,185790.0,183640.0,180823.0,192848.0,178424.0,184372.0,176778.0,164616.0,173903.0,179401.0,188314.0,194325.0,197994.0,188336.0,179564.0,182210.0,180344.0,172766.0,168045.0,172008.0,185645.0,178745.0,194090.0,206136.0,195805.0,190904.0,179402.0,198507.0,189783.0,169125.0,182395.0,191887.0,184625.0,180525.0,214995.0,199949.0,202782.0,198753.0,185159.0,176180.0,188487.0,193847.0,186374.0,196034.0,175421.0,186732.0,193844.0,210149.0,197219.0,185534.0,188798.0,190219.0,182770.0,181301.0,174415.0,181732.0,182911.0,190071.0,189789.0,209930.0,199796.0,191117.0,187685.0,182762.0,175433.0,178503.0,175710.0,174846.0,178968.0,186892.0,194384.0,201083.0,193270.0,189866.0,183635.0,182778.0,188109.0,174832.0,174393.0,185658.0,181071.0,189037.0,200316.0,215099.0,208506.0,195873.0,184081.0,209974.0,187419.0,183426.0,189259.0,186655.0,203926.0,206351.0,214679.0,212048.0,212003.0,201688.0,199601.0,207801.0,192447.0,202225.0,194070.0,196838.0,202102.0,209107.0,219021.0,220446.0,219294.0,215062.0,207789.0,205370.0,210539.0,215858.0,207462.0,204710.0,215141.0,225251.0,217695.0,228530.0,240841.0,238139.0,245987.0,233236.0,241473.0,227416.0,250924.0,250097.0,269266.0,280752.0,298524.0,293961.0,302766.0,302666.0,288940.0,300843.0,294613.0,292544.0,292568.0,308938.0,325794.0,336947.0,337038.0,342110.0,339687.0,337173.0,319783.0,312071.0,311775.0,292220.0,302558.0,313176.0,314209.0,338213.0,338773.0,338559.0,334873.0,356137.0,355512.0,360171.0,334473.0,327553.0,344188.0,332976.0,365168.0,366660.0
394753,65,"Knoxville, TN",msa,TN,152535.0,166988.0,159636.0,164465.0,171362.0,164504.0,167299.0,158461.0,154483.0,145523.0,144716.0,152264.0,152887.0,155827.0,152005.0,162931.0,165893.0,160117.0,154511.0,152168.0,151415.0,156950.0,151668.0,140271.0,146884.0,156583.0,159790.0,164455.0,166713.0,167595.0,169039.0,156174.0,156079.0,160528.0,161244.0,156805.0,152877.0,167423.0,153671.0,155003.0,185597.0,166337.0,162616.0,156657.0,150779.0,143449.0,173558.0,149953.0,144417.0,152376.0,160347.0,176138.0,175148.0,167403.0,171215.0,158482.0,157043.0,161970.0,158601.0,137725.0,146828.0,158694.0,163622.0,173143.0,172645.0,166118.0,170879.0,163082.0,156898.0,158141.0,172468.0,151516.0,143157.0,164122.0,164143.0,174121.0,196677.0,177111.0,177796.0,177450.0,164157.0,175248.0,174934.0,164728.0,171484.0,168031.0,178614.0,186009.0,189250.0,183202.0,180234.0,182282.0,178688.0,183065.0,175010.0,174018.0,172125.0,179927.0,181963.0,185590.0,194908.0,191397.0,207621.0,189011.0,180297.0,192493.0,180659.0,184200.0,180457.0,196638.0,196212.0,193937.0,202693.0,207382.0,217766.0,196159.0,198073.0,203405.0,196973.0,196597.0,195386.0,206974.0,199115.0,212547.0,217390.0,217217.0,211497.0,208499.0,213283.0,210920.0,205320.0,205732.0,191217.0,220212.0,219333.0,235024.0,229777.0,237793.0,231744.0,224740.0,230743.0,227979.0,236195.0,225407.0,225213.0,239449.0,237798.0,240286.0,243078.0,268646.0,272815.0,283256.0,278392.0,270582.0,278731.0,266840.0,262160.0,287132.0,282713.0,295143.0,314278.0,317699.0,309792.0,315060.0,317535.0,324331.0,319937.0,305638.0,303805.0,327823.0,358967.0,364431.0,364860.0,355460.0,368134.0,343140.0,344382.0,354119.0,345986.0,346723.0,359445.0,357105.0,361569.0,391417.0,406446.0,389565.0,382421.0,383576.0,389695.0,375440.0,361725.0,377156.0,377029.0,384023.0,391657.0,404084.0
394367,66,"Baton Rouge, LA",msa,LA,182514.0,183301.0,187159.0,190206.0,194205.0,184530.0,180927.0,172805.0,188470.0,163386.0,166417.0,177816.0,181934.0,190340.0,177990.0,187365.0,189680.0,197010.0,182608.0,177019.0,175480.0,173791.0,173158.0,181324.0,189511.0,188939.0,189345.0,181022.0,195087.0,183885.0,198950.0,184729.0,177169.0,206326.0,196302.0,177783.0,174365.0,183069.0,188849.0,194902.0,189072.0,188266.0,191837.0,174913.0,199289.0,162567.0,173195.0,167334.0,182365.0,179700.0,178466.0,198364.0,183080.0,200151.0,192681.0,200776.0,186351.0,192623.0,173928.0,157254.0,181745.0,191086.0,195132.0,193066.0,193948.0,191368.0,188905.0,180900.0,180500.0,186549.0,188663.0,164379.0,181405.0,191675.0,193889.0,195763.0,205316.0,185553.0,207136.0,191885.0,203387.0,189165.0,188828.0,192970.0,222875.0,210525.0,204342.0,210755.0,218254.0,206156.0,202310.0,200216.0,188231.0,190511.0,209473.0,197505.0,195754.0,209349.0,212727.0,208349.0,212523.0,219603.0,216224.0,203355.0,197170.0,185807.0,179991.0,170800.0,179776.0,189676.0,200464.0,201324.0,222942.0,212392.0,204480.0,209712.0,211037.0,204239.0,202826.0,200202.0,206632.0,205620.0,212236.0,215010.0,215886.0,223844.0,216339.0,210843.0,202088.0,216266.0,206766.0,203536.0,199934.0,216492.0,213983.0,226193.0,237777.0,218700.0,217768.0,227275.0,226211.0,209424.0,212566.0,216837.0,213206.0,228795.0,236587.0,223138.0,234501.0,239265.0,241545.0,236795.0,241736.0,247937.0,234729.0,233399.0,235636.0,250319.0,261409.0,258158.0,270518.0,259128.0,271151.0,254457.0,264207.0,268312.0,255493.0,257674.0,273296.0,272963.0,272184.0,282607.0,282016.0,281987.0,271132.0,270884.0,266534.0,273305.0,264877.0,298850.0,257821.0,266285.0,260819.0,280008.0,273446.0,274762.0,276595.0,276700.0,269908.0,249832.0,246410.0,273859.0,276847.0,272742.0,275326.0,293386.0
