RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31
395194,38,"Virginia Beach, VA",msa,VA,29.0,53.0,43.0,56.0,54.0,67.0,54.0,38.0,36.0,30.0,16.0,23.0,14.0,22.0,11.0,20.0,25.0,21.0,16.0,25.0,16.0,16.0,15.0,23.0,12.0,20.0,28.0,24.0,28.0,24.0,36.0,43.0,29.0,29.0,25.0,29.0,9.0,9.0,,,79.0,82.0,69.0,50.0,30.0,31.0,36.0,40.0,17.0,31.0,38.0,38.0,41.0,27.0,24.0,27.0,17.0,28.0,22.0,26.0,16.0,17.0,20.0,20.0,29.0,36.0,26.0,24.0,17.0,19.0,19.0,20.0,16.0,9.0,14.0,10.0,13.0
395005,39,"Providence, RI",msa,RI,21.0,13.0,19.0,16.0,30.0,16.0,19.0,17.0,10.0,14.0,19.0,15.0,11.0,18.0,17.0,18.0,16.0,22.0,13.0,28.0,22.0,28.0,23.0,22.0,15.0,30.0,20.0,15.0,23.0,20.0,23.0,30.0,37.0,28.0,35.0,25.0,19.0,24.0,36.0,36.0,37.0,28.0,30.0,30.0,32.0,22.0,31.0,37.0,23.0,28.0,39.0,33.0,28.0,35.0,28.0,19.0,31.0,20.0,16.0,34.0,13.0,9.0,16.0,19.0,25.0,26.0,21.0,26.0,33.0,24.0,17.0,13.0,16.0,23.0,29.0,30.0,21.0
394862,41,"Milwaukee, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,10.0
395012,43,"Raleigh, NC",msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,5.0,5.0,7.0
395022,45,"Richmond, VA",msa,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,15.0,7.0,8.0,14.0,11.0,19.0,6.0,11.0,21.0,20.0,33.0
395053,48,"Salt Lake City, UT",msa,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,16.0,17.0,11.0,25.0,25.0,21.0,7.0,25.0,17.0,14.0,16.0
394640,53,"Grand Rapids, MI",msa,MI,58.0,66.0,61.0,48.0,57.0,52.0,55.0,74.0,42.0,56.0,40.0,39.0,33.0,36.0,41.0,50.0,45.0,34.0,33.0,29.0,35.0,34.0,26.0,21.0,16.0,22.0,21.0,15.0,20.0,40.0,35.0,39.0,39.0,69.0,37.0,53.0,38.0,43.0,50.0,40.0,60.0,56.0,53.0,40.0,44.0,69.0,40.0,41.0,25.0,31.0,33.0,28.0,34.0,29.0,39.0,38.0,31.0,23.0,28.0,24.0,11.0,19.0,25.0,35.0,19.0,32.0,26.0,31.0,36.0,18.0,15.0,23.0,17.0,23.0,27.0,36.0,30.0
753924,55,"Urban Honolulu, HI",msa,HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0
395238,58,"Worcester, MA",msa,MA,,,,,,,,,,,,,,,,,,,,,,11.0,14.0,8.0,8.0,7.0,8.0,20.0,10.0,20.0,12.0,18.0,18.0,29.0,22.0,29.0,5.0,9.0,23.0,30.0,30.0,29.0,29.0,27.0,23.0,22.0,18.0,29.0,14.0,8.0,22.0,15.0,33.0,60.0,38.0,39.0,17.0,24.0,13.0,25.0,25.0,12.0,12.0,17.0,19.0,29.0,15.0,30.0,15.0,21.0,12.0,16.0,9.0,13.0,19.0,18.0,11.0
753906,73,"North Port, FL",msa,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,10.0,7.0
