RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31
394756,311,"La Crosse, WI",msa,WI,178573.0,176978.0,175670.0,174032.0,176717.0,175401.0,184889.0,188853.0,195833.0,192218.0,187460.0,187628.0,182760.0,181072.0,178632.0,185960.0,187721.0,188800.0,183724.0,193114.0,196014.0,204361.0,201950.0,203481.0,203823.0,205102.0,201696.0,201436.0,199245.0,201032.0,207378.0,206481.0,203581.0,204382.0,215840.0,219326.0,217309.0,213249.0,216461.0,216289.0,218462.0,218055.0,219339.0,222407.0,222644.0,230927.0,234647.0,243121.0,237727.0,235711.0,231254.0,232681.0,229637.0,228050.0,230018.0,238170.0,245142.0,246075.0,245533.0,246002.0,250656.0,256173.0,257873.0,259675.0,254507.0,258991.0,260179.0,266090.0,272071.0,273350.0
394900,312,"Napa, CA",msa,CA,690890.0,681283.0,675743.0,660529.0,674435.0,677272.0,665816.0,654477.0,658780.0,682249.0,684734.0,673595.0,661410.0,676046.0,696686.0,681875.0,667409.0,663883.0,678373.0,678178.0,681941.0,671443.0,655421.0,657295.0,706906.0,756507.0,755639.0,752041.0,752125.0,756754.0,753893.0,755217.0,803191.0,814248.0,814176.0,798858.0,804257.0,815505.0,816619.0,815035.0,826329.0,838614.0,874448.0,887789.0,909918.0,893808.0,896827.0,902835.0,949275.0,933393.0,926530.0,893154.0,871653.0,841050.0,825396.0,843508.0,837254.0,828155.0,813283.0,825510.0,850130.0,874691.0,886663.0,860045.0,849067.0,866482.0,880861.0,904962.0,901408.0,929821.0
395013,313,"Rapid City, SD",msa,SD,215839.0,212859.0,208680.0,212853.0,216226.0,221663.0,217060.0,221737.0,219231.0,224285.0,220953.0,222744.0,223775.0,222428.0,225931.0,230995.0,237417.0,235650.0,230481.0,228154.0,229245.0,232074.0,235744.0,236506.0,239238.0,246220.0,260939.0,267701.0,270147.0,262689.0,261243.0,254897.0,262862.0,270805.0,284802.0,283355.0,286320.0,291204.0,296674.0,298541.0,307739.0,313756.0,321530.0,324147.0,335186.0,337528.0,335595.0,330838.0,334353.0,332725.0,340299.0,337635.0,338474.0,333410.0,339143.0,331325.0,335381.0,331104.0,342731.0,339039.0,345073.0,343516.0,341724.0,334134.0,337312.0,339993.0,346162.0,341824.0,343838.0,350232.0
395139,314,"Sumter, SC",msa,SC,121923.0,128736.0,136084.0,139869.0,141886.0,134918.0,138008.0,130655.0,137046.0,135392.0,137029.0,134503.0,134825.0,140020.0,143660.0,147062.0,144627.0,145235.0,144904.0,143380.0,147164.0,148054.0,153926.0,144926.0,147951.0,146628.0,155148.0,154909.0,158074.0,159372.0,160563.0,165290.0,167353.0,171391.0,174231.0,174438.0,174670.0,177276.0,180997.0,187324.0,183563.0,184042.0,182026.0,182916.0,182477.0,187908.0,191531.0,188745.0,185793.0,186314.0,185580.0,189880.0,186080.0,192251.0,187671.0,196828.0,195620.0,191286.0,184488.0,196382.0,199250.0,201667.0,194822.0,197089.0,192438.0,188538.0,184796.0,193473.0,201375.0,208354.0
394577,315,"Eureka, CA",msa,CA,302275.0,302456.0,308261.0,300481.0,293975.0,300460.0,306743.0,314917.0,308581.0,308360.0,312968.0,317198.0,319411.0,318193.0,313626.0,312698.0,311380.0,307690.0,310030.0,311664.0,319043.0,316397.0,307936.0,313172.0,318770.0,330760.0,335591.0,340903.0,346453.0,349557.0,359188.0,358290.0,370886.0,374918.0,390082.0,389013.0,389008.0,395425.0,401422.0,410085.0,414113.0,411034.0,417113.0,419937.0,430430.0,432839.0,430550.0,441399.0,443294.0,443506.0,427213.0,420823.0,413755.0,404514.0,387208.0,402766.0,407912.0,422182.0,416366.0,431678.0,425662.0,418367.0,408600.0,419160.0,420184.0,417689.0,414327.0,417373.0,409034.0,418098.0
395117,316,"Springfield, OH",msa,OH,98890.0,103067.0,103476.0,111809.0,112324.0,109971.0,106432.0,106533.0,111690.0,114360.0,115684.0,115660.0,115780.0,116548.0,117231.0,113453.0,114849.0,117002.0,120921.0,117975.0,113084.0,112665.0,114402.0,116023.0,118047.0,121109.0,125221.0,130458.0,131041.0,130567.0,126373.0,124444.0,124408.0,122088.0,121158.0,121401.0,129234.0,135291.0,137571.0,137872.0,138645.0,139458.0,138962.0,134637.0,135470.0,135664.0,146505.0,149093.0,148532.0,142294.0,138036.0,135973.0,134596.0,132190.0,139100.0,139398.0,144822.0,136786.0,140371.0,139645.0,150638.0,152063.0,154615.0,152959.0,151841.0,152153.0,155128.0,160020.0,158505.0,156944.0
394668,317,"Harrisonburg, VA",msa,VA,196507.0,191565.0,197262.0,187663.0,184407.0,186221.0,195935.0,197891.0,202793.0,204678.0,210417.0,204134.0,201220.0,202798.0,213882.0,219975.0,223143.0,214398.0,205331.0,209185.0,220803.0,234908.0,234289.0,231732.0,230930.0,228349.0,233467.0,235333.0,240977.0,235885.0,234787.0,232560.0,241685.0,236402.0,243255.0,241939.0,258317.0,259908.0,260593.0,257228.0,261931.0,263634.0,267794.0,280518.0,295954.0,301216.0,285636.0,270968.0,270129.0,279801.0,288592.0,281860.0,275522.0,281618.0,292439.0,299337.0,302265.0,301168.0,307216.0,310005.0,308053.0,305249.0,300249.0,303457.0,306209.0,311264.0,314518.0,316366.0,312955.0,321484.0
394368,318,"Battle Creek, MI",msa,MI,110493.0,112957.0,111575.0,113835.0,116626.0,114036.0,114461.0,113216.0,119766.0,121406.0,122934.0,120701.0,118581.0,118248.0,123847.0,121888.0,123261.0,117778.0,122601.0,127196.0,131140.0,126897.0,122175.0,120844.0,125074.0,126881.0,133502.0,135965.0,141575.0,136136.0,135571.0,134524.0,134910.0,139241.0,138114.0,143527.0,149611.0,151820.0,154632.0,151889.0,151771.0,150393.0,148141.0,148422.0,149537.0,154651.0,159686.0,162869.0,157772.0,158957.0,150569.0,145247.0,142001.0,144101.0,150707.0,148028.0,152926.0,153360.0,156253.0,157226.0,159874.0,161234.0,161148.0,156294.0,158372.0,159937.0,162312.0,163550.0,162226.0,165495.0
395094,319,"Sherman, TX",msa,TX,175981.0,176224.0,173001.0,178480.0,173573.0,180448.0,170300.0,177106.0,175013.0,179598.0,178681.0,185469.0,187918.0,191060.0,181407.0,176578.0,171881.0,170737.0,170150.0,170520.0,175152.0,173445.0,173611.0,177475.0,188645.0,195811.0,200502.0,205772.0,210882.0,210640.0,222673.0,233692.0,240901.0,237415.0,236819.0,241066.0,246377.0,241693.0,246633.0,245035.0,250352.0,255984.0,262950.0,268427.0,272762.0,278614.0,276306.0,263225.0,258355.0,264730.0,271375.0,266775.0,260830.0,254975.0,257775.0,257540.0,271544.0,274989.0,285062.0,282171.0,274846.0,269671.0,266010.0,266450.0,271682.0,273492.0,281034.0,281138.0,282558.0,279303.0
394821,320,"Manhattan, KS",msa,KS,156421.0,161985.0,165234.0,170036.0,165850.0,177241.0,177919.0,181887.0,171271.0,168846.0,169912.0,172293.0,176543.0,182124.0,185597.0,188540.0,173671.0,177303.0,171932.0,179432.0,177876.0,182347.0,185861.0,187417.0,187980.0,185077.0,183057.0,179984.0,183342.0,182330.0,184602.0,186371.0,189542.0,191818.0,187716.0,187676.0,193166.0,196285.0,198315.0,198688.0,206607.0,206805.0,208044.0,194855.0,199814.0,197370.0,208281.0,205720.0,200761.0,206606.0,208577.0,207233.0,209697.0,219783.0,223401.0,212987.0,195605.0,201532.0,208868.0,206909.0,212505.0,206683.0,219536.0,205065.0,211501.0,207692.0,213775.0,223108.0,213598.0,211823.0
